,3m,3m_gini
1436,Fam38a,3.7474467332839975e-05
1437,Fam3a,4.059989663488943e-05
1438,Fam3c,0.0001007260711159139
1439,Fam43a,7.600035192040408e-05
1440,Fam45a,8.03362550755516e-06
1441,Fam46a,2.8366694929250496e-05
1442,Fam49b,8.125555664431897e-05
1443,Fam53c,3.997607220617194e-05
1444,Fam54b,3.111544453473685e-05
1445,Fam63b,2.8109080151637692e-05
1446,Fam65b,0.000144728564164594
1447,Fam69a,2.0121370230841728e-05
1448,Fam89b,3.080520097288099e-05
1449,Fam96b,4.799540677794845e-05
1450,Fancc,7.958251531085726e-05
1451,Fap,5.312719031849119e-05
1452,Far1,4.2456981848306124e-05
1453,Farsa,6.472896950116494e-05
1454,Farsb,4.443568429460804e-05
1455,Fas,4.198563723361157e-05
1456,Fau,0.0007037176267976673
1457,Fbl,0.00010517776357429204
1458,Fbln1,0.00026173852571888115
1459,Fbln2,2.8959837586368893e-05
1460,Fbln5,6.373109102140559e-05
1461,Fbxl17,6.854672157564735e-05
1462,Fbxl3,9.605147126678127e-05
1463,Fbxl5,6.997416733131359e-05
1464,Fbxo3,6.442339744576262e-05
1465,Fbxo30,0.00018164424173623854
1466,Fbxo9,1.1822520842196805e-05
1467,Fbxw11,0.00019337208872763305
1468,Fbxw2,0.00010478778888032822
1469,Fbxw5,1.3216288077891225e-05
1470,Fcer1g,8.50752005855923e-05
1471,Fcer2a,8.060755972414566e-05
1472,Fcf1,4.5988130389358775e-05
1473,Fcgr3,6.210255066551141e-05
1474,Fcgrt,7.820803514417904e-05
1475,Fcho2,3.4774538458424566e-05
1476,Fchsd2,9.790748959002122e-05
1477,Fcrl1,0.00010518940226863012
1478,Fcrls,0.000993272422806329
1479,Fdps,5.610470126527465e-05
1480,Fdx1,4.428363437371697e-05
1481,Fem1b,3.268117431773324e-05
1482,Fermt2,7.713382029204961e-05
1483,Fermt3,4.858409277598499e-05
1484,Fgb,3.175317863765376e-05
1485,Fgd2,3.589783488629002e-05
1486,Fgd5,6.869711673417477e-05
1487,Fgf18,4.4486452997263955e-05
1488,Fgfr1,0.0004450011004205508
1489,Fgfr1op,2.3703780122316288e-05
1490,Fgfr1op2,8.886815565050396e-05
1491,Fgfr4,0.0001238715674443883
1492,Fgg,5.159090660311972e-05
1493,Fhl1,0.000371269888366608
1494,Fhl3,1.991416034631818e-05
1495,Figf,2.446696267614021e-05
1496,Filip1l,6.41759556371178e-05
1497,Fis1,5.700042636102373e-05
1498,Fkbp10,3.738839917713849e-05
1499,Fkbp1a,0.00016009258123475458
1500,Fkbp2,4.712774336002824e-05
1501,Fkbp3,0.00010798050516779523
1502,Fkbp4,7.546347542233822e-05
1503,Fkbp5,6.60701537980217e-05
1504,Fkbp8,8.567689336534932e-05
1505,Fkbp9,0.0005576876912383554
1506,Flcn,3.700478450737208e-05
1507,Fli1,0.00017019808252980071
1508,Flna,4.4673726482888764e-05
1509,Flnb,9.776268324609467e-05
1510,Flnc,6.191087366580914e-05
1511,Flot1,2.7094049194398167e-05
1512,Flot2,5.373663997301584e-05
1513,Flt1,0.00011638770337260981
1514,Fmo1,6.329910631683773e-05
1515,Fmo2,2.2635673336887104e-05
1516,Fn1,3.6236168898367944e-05
1517,Fnbp4,5.42826592614083e-05
1518,Fnip1,4.2902683861031277e-05
1519,Fnta,6.235410230275002e-05
1520,Fos,0.00012460853678902882
1521,Fosb,6.25257933325443e-05
1522,Fosl1,9.25971678250128e-05
1523,Fosl2,8.165122555913518e-05
1524,Foxc1,1.9190278898672214e-05
1525,Foxn2,3.293544706889005e-05
1526,Foxn3,6.011455334881456e-05
1527,Foxo1,0.00011598886102566147
1528,Foxp1,9.071622366978879e-05
1529,Foxred1,3.0478734718448812e-05
1530,Frg1,2.6185919921151876e-05
1531,Frmd6,4.4508662676420826e-05
1532,Fry,8.526209707032659e-05
1533,Fryl,5.7744139304860515e-05
1534,Fst,4.713397978894868e-05
1535,Fstl1,5.490016839985561e-05
1536,Fth1,0.006970292095029294
1537,Ftl1,0.0010680727672217761
1538,Ftsj3,4.9799460541859615e-05
1539,Ftsjd2,6.794062311560632e-05
1540,Fubp1,0.0003302163707068787
1541,Fubp3,1.5518236571150334e-05
1542,Fuca1,8.142846889662355e-05
1543,Furin,5.091211255599729e-05
1544,Fus,0.000711764588303144
1545,Fut2,1.042494847832903e-05
1546,Fxc1,4.526366247618291e-05
1547,Fxr1,1.729694186965451e-05
1548,Fxyd1,0.0001644485458283505
1549,Fxyd3,4.011845871109533e-05
1550,Fxyd4,2.7504080640153022e-05
1551,Fxyd5,0.0001464029077322582
1552,Fxyd6,7.029804207773603e-05
1553,Fyttd1,4.232886273373169e-05
1554,Fzd4,8.561018413899892e-05
1555,G0s2,2.72726064802264e-05
1556,G2e3,7.600172355951967e-05
1557,G3bp1,0.0006083919754400211
1558,G3bp2,7.343973747347381e-05
1559,Gaa,0.00011492088195029604
1560,Gabarap,0.0001483855268677486
1561,Gabarapl1,0.0002445235337564018
1562,Gabarapl2,0.00011043875807645936
1563,Gabpa,0.00010509488353876578
1564,Gabpb1,6.05180394720733e-05
1565,Gadd45a,7.814313677534073e-05
1566,Gadd45b,0.0006044882115321332
1567,Gadd45g,0.0001537731456476209
1568,Gadd45gip1,9.603318501997954e-05
1569,Gak,3.943057075871607e-05
1570,Galnt1,3.987667197925553e-05
1571,Galnt11,7.126294588679838e-05
1572,Galnt2,1.9238613776825725e-05
1573,Gapdh,0.00012612823388188533
1574,Gapvd1,2.629488583137489e-05
1575,Gar1,3.939588820807111e-05
1576,Gars,0.00013005637914081244
1577,Gas1,7.597216018379621e-05
1578,Gas5,0.00012311674274973188
1579,Gas6,0.000578724861928724
1580,Gas8,1.6772670641532787e-05
1581,Gata3,0.00011087031800136476
1582,Gatad1,3.39363405656206e-05
1583,Gatad2a,0.00022182044001220193
1584,Gatad2b,7.878627369123873e-05
1585,Gatm,6.327452791797841e-05
1586,Gbp2,5.939713056743358e-05
1587,Gbp4,2.0856537046504186e-05
1588,Gcat,2.6278337283607654e-05
1589,Gcfc1,1.2827650986333586e-05
1590,Gch1,6.581771481177001e-05
1591,Gclc,4.200803045274376e-05
1592,Gclm,3.748831789058037e-05
1593,Gcn1l1,2.2934727660845117e-05
1594,Gcnt2,0.0001017444577272983
1595,Gdi2,0.004040090379888984
1596,Gem,0.00014953075457049218
1597,Get4,3.0398716188381823e-05
1598,Gfm2,4.4318547226066386e-05
1599,Gfpt2,5.0696486294837424e-05
1600,Gga2,9.208028953845206e-05
1601,Ggcx,0.00014485077053957835
1602,Ggh,4.171049564321646e-05
1603,Ggnbp2,4.5075433388627684e-05
1604,Ggta1,4.37885866275523e-05
1605,Ghitm,0.0026628545029854255
1606,Ghr,1.0623760617812713e-05
1607,Gigyf2,5.380311453881896e-05
1608,Gimap1,3.5521550455880775e-05
1609,Gimap4,2.779254071440748e-05
1610,Gimap6,0.00016951965669618116
1611,Gimap8,1.5758493123249663e-05
1612,Gipc1,2.9464304867130098e-05
1613,Git1,3.012405742915147e-05
1614,Gja1,9.756305531451892e-05
1615,Gjc1,2.5136019388814425e-05
1616,Glg1,6.576703340380817e-05
1617,Glipr2,6.096840214473001e-05
1618,Glrx3,0.00010535226460916524
1619,Glrx5,4.652388331033037e-05
1620,Gls,0.00015622668914713062
1621,Glt25d1,3.980658371813586e-05
1622,Gltscr2,0.00020719445552459594
1623,Glud1,0.0003275005548320119
1624,Glul,0.00010607662431474272
1625,Glyr1,0.00012103341549253684
1626,Gm10548,4.520265873989677e-05
1627,Gm11602,6.364919997022355e-05
1628,Gm12070,3.2710521827695336e-05
1629,Gm12216,2.4336636549583886e-05
1630,Gm12657,3.459317730415337e-05
1631,Gm13315,0.00011439950892089723
1632,Gm15421,4.771996414066265e-05
1633,Gm16897,7.46645685337436e-05
1634,Gm16907,2.4215010814464583e-05
1635,Gm1821,0.008819597083301867
1636,Gm20604,3.75717729934764e-05
1637,Gm2a,4.9234883874699915e-05
1638,Gm3258,3.6577750514779365e-05
1639,Gm5148,0.00010962716512845738
1640,Gm5506,0.00026936130261678555
1641,Gm608,2.4381645680932704e-05
1642,Gm6251,3.2956452725167895e-05
1643,Gm6548,0.0010022283394993542
1644,Gm6568,2.0359819372158145e-05
1645,Gm6654,0.000107148576644532
1646,Gm6682,0.00011405416861369107
1647,Gm6981,0.007435787286303378
1648,Gm889,4.1034107742152406e-05
1649,Gm9320,6.630388138075221e-05
1650,Gm9781,3.887690044978482e-05
1651,Gmcl1,2.350287575135628e-05
1652,Gmfg,4.673978912354224e-05
1653,Gna11,4.999993351161282e-05
1654,Gna13,8.122500955360175e-05
1655,Gnai2,0.00018084956717916278
1656,Gnai3,0.0003209290003310318
1657,Gnaq,0.00012950582418797677
1658,Gnas,0.00014327301162689925
1659,Gnb1,0.0017440765640498387
1660,Gnb2,0.0003265661078056739
1661,Gnb2l1,0.00012459758801943382
1662,Gng10,9.829711675670257e-05
1663,Gng11,8.105413162365246e-05
1664,Gng12,4.765354389809353e-05
1665,Gng2,1.1891377238510698e-05
1666,Gng5,0.00011518725783155948
1667,Gnl2,0.00020481220776766079
1668,Gnl3,9.142892939901294e-05
1669,Gnl3l,3.860610461915288e-05
1670,Gnptg,9.312462371564636e-05
1671,Gns,5.184047300316043e-05
1672,Golga4,3.3455810936402614e-05
1673,Golga7,5.2731871347168715e-05
1674,Golgb1,4.683534897127383e-05
1675,Golph3,0.0009039550376224294
1676,Golt1b,0.00016673726513623155
1677,Gorasp2,0.0004198650118444552
1678,Gosr2,7.405638564661906e-05
1679,Got2,0.00014625298763253322
1680,Gpbp1,0.0012799336111397985
1681,Gpbp1l1,0.0002104822759979394
1682,Gpcpd1,0.00015487694360147687
1683,Gpi1,8.705283201651419e-05
1684,Gpihbp1,6.568127189653705e-05
1685,Gpkow,3.0536167597087156e-05
1686,Gpm6b,4.070422596200448e-05
1687,Gpnmb,2.8450646607654705e-05
1688,Gpr116,0.00014108606766955666
1689,Gpr132,2.5549127603095207e-05
1690,Gpr133,4.551077263289266e-05
1691,Gpr146,1.595043604355009e-05
1692,Gpr34,0.00040058868347521713
1693,Gpr4,4.5104079747711446e-05
1694,Gpr56,0.0001631698867306133
1695,Gpr84,3.409969320578475e-05
1696,Gprasp1,3.1547081006267295e-05
1697,Gps1,3.71309781349786e-05
1698,Gpx1,0.0001163510310682309
1699,Gpx3,0.00042105056156427464
1700,Gpx4,0.0002526297993884373
1701,Gpx8,5.53939376994525e-05
1702,Gramd1a,5.63095277567863e-05
1703,Gramd3,4.4147664505283565e-05
1704,Grap,4.422457712091966e-05
1705,Grasp,2.3435053772205894e-05
1706,Grb10,0.00012159812241161421
1707,Grb2,7.901213066211052e-05
1708,Grcc10,8.60022466714994e-05
1709,Grina,0.00023389314251376765
1710,Grk6,6.235586183173871e-05
1711,Grn,0.0001415739128013795
1712,Grpel1,4.286070823169119e-05
1713,Gsk3b,0.00013750973929444512
1714,Gsn,0.006341526170377389
1715,Gspt1,4.5872374308849667e-05
1716,Gsr,3.124640805016179e-05
1717,Gsta4,4.4933810043039764e-05
1718,Gstm1,0.0015240182287992378
1719,Gstm2,0.00011436039753587119
1720,Gstm5,3.90969944105694e-05
1721,Gsto1,4.932525402684778e-05
1722,Gstp1,0.00022433424896755425
1723,Gstt1,8.186502897642456e-05
1724,Gstt3,1.5254921761933142e-05
1725,Gt(ROSA)26Sor,2.717408452271601e-05
1726,Gtf2a1,3.8698457005391186e-05
1727,Gtf2a2,5.332124231393787e-05
1728,Gtf2f1,5.3083412746031316e-05
1729,Gtf2h1,2.3504481627626057e-05
1730,Gtf2h5,2.8074135956466502e-05
1731,Gtf2i,2.7255094887964035e-05
1732,Gtpbp4,2.7577496921911443e-05
1733,Gucy1a3,3.0360027186005367e-05
1734,Guk1,3.245766501459115e-05
1735,Gulp1,2.29205296576401e-05
1736,Gusb,4.441186875174557e-05
1737,Gxylt1,2.049163310574356e-05
1738,Gypc,1.2740123204152826e-05
1739,H13,4.411982690253893e-05
1740,H2-Aa,0.001027113400987956
1741,H2-Ab1,0.0031455025651820536
1742,H2-D1,0.0001777006821582033
1743,H2-DMb1,8.206094772930696e-05
1744,H2-Eb1,0.00022568664933282778
1745,H2-K1,0.00023574141818613178
1746,H2-Ke2,6.273744390492788e-05
1747,H2-Ke6,2.8704253161184543e-05
1748,H2-Ob,0.000102745826149952
1749,H2-Q4,7.53236980519832e-05
1750,H2-Q6,5.916480296913613e-05
1751,H2-Q8,2.88046034585096e-05
1752,H2-T23,8.301967789463536e-05
1753,H2-T24,3.768671672726789e-05
1754,H2afj,3.421952734751363e-05
1755,H2afv,6.83665052866554e-05
1756,H2afx,3.5650558154301904e-05
1757,H2afy,0.00010554480417517512
1758,H2afz,0.00011776545806216887
1759,H3f3a,0.00014414014300829784
1760,H3f3b,0.00016111930771926976
1761,H47,5.698613120846272e-05
1762,Haao,4.421342876667741e-05
1763,Hadh,2.2916182879616224e-05
1764,Hadha,0.00013560124995722888
1765,Hadhb,0.00023258882527870281
1766,Hagh,6.882727880609762e-05
1767,Hars,4.2172299964603844e-05
1768,Has1,7.6304577407289e-05
1769,Hat1,2.5079446038988095e-05
1770,Haus7,5.381693225174507e-06
1771,Hax1,2.278832271385055e-05
1772,Hbegf,7.779876030847726e-05
1773,Hbp1,0.0007579382480691054
1774,Hbs1l,6.440418598934606e-05
1775,Hbxip,3.081039856353734e-05
1776,Hccs,7.040932232021873e-05
1777,Hcfc1,4.666927397827126e-05
1778,Hcfc1r1,3.919359824988197e-05
1779,Hcls1,0.00017022203390556684
1780,Hcst,2.3218164235185893e-05
1781,Hdac1,8.929411671290378e-05
1782,Hdac2,8.055122179629492e-05
1783,Hdac3,5.041260593471724e-05
1784,Hdac4,2.531627158849856e-05
1785,Hdac5,9.228733445539214e-05
1786,Hdgf,0.00014050912121211107
1787,Hdlbp,0.00021462564356848092
1788,Heatr1,1.2207459263557872e-05
1789,Hebp2,1.879940064269202e-05
1790,Hectd1,0.0004591805341775174
1791,Heg1,0.0002133929694939861
1792,Helz,1.7296324683113445e-05
1793,Herc1,9.148981233840217e-05
1794,Herc4,3.48482225257231e-05
1795,Herc6,3.928032784489368e-05
1796,Herpud1,7.55822865356409e-05
1797,Herpud2,7.989945321101555e-05
1798,Hes1,8.741577933886451e-05
1799,Hexa,0.00012281496062614792
1800,Hexb,0.005828488668785522
1801,Hexim1,3.676250931935718e-05
1802,Hey1,6.954719771714552e-05
1803,Hgsnat,3.012774305089432e-05
1804,Hiat1,0.00048331467313795015
1805,Hibadh,6.714249579093161e-05
1806,Hif1a,0.0003228173980325711
1807,Higd1a,4.370796608097673e-05
1808,Higd2a,5.232339244931752e-05
1809,Hint1,0.0002162109501271513
1810,Hint2,1.3338412474472524e-05
1811,Hip1,9.076862657709755e-05
1812,Hipk1,0.00014682637295590308
1813,Hipk3,5.834124362477284e-05
1814,Hist1h1c,4.645391538760748e-05
1815,Hist1h4d,0.00021433203223243874
1816,Hist2h2aa1,2.557242647899411e-05
1817,Hivep1,2.9224846870836658e-05
1818,Hivep2,5.087873291768163e-05
1819,Hk1,6.61902694756614e-05
1820,Hk2,9.59739855723615e-05
1821,Hmcn1,5.6592801705014586e-05
1822,Hmg20b,4.573349776325853e-05
1823,Hmga1,7.640907141003765e-05
1824,Hmgb1,0.00014687049199305096
1825,Hmgb2,8.048292305915523e-05
1826,Hmgcs1,4.177674351613258e-05
1827,Hmgcs2,8.451576054810088e-05
1828,Hmgn1,9.106372046723529e-05
1829,Hmgn2,0.00011432979649841372
1830,Hmgn3,2.6204151685059392e-05
1831,Hmgxb3,2.325069484945948e-05
1832,Hmha1,0.00011219248681356538
1833,Hmox1,5.1242407798482396e-05
1834,Hn1,6.490160067319245e-05
1835,Hnrnpa0,4.864181518643182e-05
1836,Hnrnpa2b1,0.0011804340045947844
1837,Hnrnpa3,0.00019645317526251685
1838,Hnrnpab,0.00012970657590426297
1839,Hnrnpc,0.0001759176217928224
1840,Hnrnpd,6.174732561381779e-05
1841,Hnrnpf,0.008551575655224573
1842,Hnrnph1,0.0006548156372276219
1843,Hnrnph2,0.0011910247126086983
1844,Hnrnph3,5.246667521320681e-05
1845,Hnrnpk,0.010798569039330597
1846,Hnrnpl,0.009855431899583992
1847,Hnrnpm,0.0019323586686590755
1848,Hnrnpr,4.032054635553665e-05
1849,Hnrnpu,0.0029363841421272603
1850,Hnrnpul2,7.522469885110913e-05
1851,Hnrpdl,0.00029618552791008107
1852,Hnrpll,1.8105004428351268e-05
1853,Hook3,9.035393918469881e-05
1854,Hp,2.4986653303971408e-05
1855,Hp1bp3,1.8023903111377294e-05
1856,Hpcal1,2.2262706095459013e-05
1857,Hpgds,2.7600495863036758e-05
1858,Hprt,3.0450263246394465e-05
1859,Hpse,2.235705669451042e-05
1860,Hpx,5.555133496979335e-05
1861,Hras1,3.7203047450370106e-05
1862,Hs6st1,1.9089489399565012e-05
1863,Hsbp1,0.00011503969154969078
1864,Hsd11b1,0.0002756312678434085
1865,Hsd17b10,4.366871438859404e-05
1866,Hsd17b12,8.096686962936843e-05
1867,Hsd17b4,9.74014905744713e-05
1868,Hsf1,6.294142267366017e-05
1869,Hsf2,1.5581835829050935e-05
1870,Hsp90aa1,0.00013421129753237406
1871,Hsp90ab1,0.00018015594056866607
1872,Hsp90b1,0.00014579146834966646
1873,Hspa14,2.8725903010358637e-05
1874,Hspa1a,8.267586554248181e-05
1875,Hspa1l,6.84976412036933e-05
1876,Hspa4,0.00044222161895401735
1877,Hspa5,0.0008148332848349235
1878,Hspa8,0.0023367636261651392
1879,Hspa9,0.0026577756398999
1880,Hspb1,9.87769725368907e-05
1881,Hspd1,6.876618892819107e-05
1882,Hspe1,8.153841066504031e-05
1883,Hspg2,0.00010606171335250916
1884,Hsph1,0.00013918436797269083
1885,Htatip2,5.977426733040227e-05
1886,Htatsf1,3.602010702140575e-05
1887,Htra3,7.291070411851235e-05
1888,Huwe1,7.145005652541922e-05
1889,Hvcn1,8.438975557095198e-05
1890,Hyou1,2.907738462879195e-05
1891,Iah1,2.1357010711028143e-05
1892,Iars,1.7895908857058773e-05
1893,Ibtk,4.939774127802225e-06
1894,Icam1,0.00017098455369364606
1895,Icam2,0.00010665409693707626
1896,Ick,1.2905477920890487e-05
1897,Icosl,3.1019222199659614e-05
1898,Ict1,2.477345735988843e-05
1899,Id1,0.00012063986180771962
1900,Id2,6.119640072479497e-05
1901,Id3,0.00015076834326649676
1902,Idh1,6.289475427662456e-05
1903,Idh3a,3.701178269798975e-05
1904,Idh3b,6.621061873404026e-05
1905,Idh3g,7.47502901848631e-05
1906,Idi1,3.480926232151043e-05
1907,Ier2,0.00015410403317089793
1908,Ier3,0.00023182543737681
1909,Ier3ip1,3.878858514581185e-05
1910,Ier5,0.00013710197012296882
1911,Ier5l,3.334714466443112e-05
1912,Ifi205,0.00010450590114749052
1913,Ifi27l1,0.00011814825653451864
1914,Ifi30,4.6108562126753483e-05
1915,Ifi35,7.625735047708567e-05
1916,Ifi44,1.943444458968665e-05
1917,Ifih1,1.687284956331832e-05
1918,Ifit1,6.812516471288483e-05
1919,Ifitm2,0.0006727838239383487
1920,Ifitm3,0.00034163426814109245
1921,Ifnar1,0.00030253987647325503
1922,Ifnar2,8.19809173513304e-05
1923,Ifngr1,0.000289284289318334
1924,Ifngr2,0.00013842664509432085
1925,Ifrd1,0.00010688496587997649
1926,Ift122,1.795046536258868e-05
1927,Ift27,0.00010045240632653663
1928,Ift52,2.3780545432365447e-05
1929,Ift57,2.64526714735702e-05
1930,Igf1r,3.5246847819659104e-05
1931,Igf2,2.0760604094117998e-05
1932,Igf2r,0.0004988492665057585
1933,Igfbp2,3.422309796817975e-05
1934,Igfbp3,5.64250421863256e-05
1935,Igfbp4,0.00012366542614985346
1936,Igfbp5,3.247130282431445e-05
1937,Igfbp6,0.00028968025241538634
1938,Igfbp7,0.0002403704838680706
1939,Igsf3,3.0252864163189982e-05
1940,Ik,4.6404279786427165e-05
1941,Ikbkap,1.9193241914359226e-05
1942,Ikbkb,2.42541958172143e-05
1943,Ikzf1,2.4564431440943986e-05
1944,Ikzf5,3.667257744597068e-05
1945,Il10ra,5.779899463666821e-05
1946,Il10rb,6.046206630169665e-05
1947,Il11ra1,7.099234793584303e-05
1948,Il16,0.0001450700343970325
1949,Il17ra,7.991333307921557e-05
1950,Il1b,3.400096381985169e-05
1951,Il1r1,2.1875571948406967e-05
1952,Il21r,0.00014298784437223448
1953,Il2rg,8.459664304266069e-05
1954,Il4i1,5.323380116076683e-05
1955,Il4ra,6.937389762195055e-05
1956,Il6,9.145543200606639e-05
1957,Il6ra,3.340790243595157e-05
1958,Il6st,0.000647816800057176
1959,Ilf2,4.8377638303015154e-05
1960,Ilf3,6.866160319155883e-05
1961,Ilk,6.714196446446563e-05
1962,Ilkap,7.944812921999499e-05
1963,Immt,4.438057480596535e-05
1964,Impdh2,5.9580082096129315e-05
1965,Inf2,4.19479958311074e-05
1966,Ing3,1.4979496783011314e-05
1967,Inmt,0.0005055196762691652
1968,Ino80,2.3179683271357167e-05
1969,Ino80e,5.839237588694901e-05
1970,Inpp4a,5.05336068821539e-05
1971,Inpp5f,6.734996730597361e-05
1972,Insig1,0.000176665486516147
1973,Insig2,0.00013253853061072655
1974,Ints4,7.399547299541127e-05
1975,Ints9,5.18119728741674e-05
1976,Ip6k1,8.72567754214562e-05
1977,Ipo4,4.012958454293641e-05
1978,Ipo5,0.00012417964257421143
1979,Ipo7,6.977684314686703e-05
1980,Iqgap1,0.0010284773315449851
1981,Iqgap2,6.0358516260446746e-05
1982,Iqsec1,0.00011739592173000173
1983,Irak1,1.8993278957643785e-05
1984,Irak2,3.1149159402151034e-05
1985,Irak3,2.3169184928770222e-05
1986,Irf1,0.00010030172101166422
1987,Irf2,6.789985860397898e-05
1988,Irf2bp2,6.64699538754944e-05
1989,Irgm1,0.00027016985915568123
1990,Isca1,4.463093505003748e-05
1991,Isca2,5.198632882584929e-05
1992,Iscu,4.497855432899101e-05
1993,Isg15,7.211701205908298e-05
1994,Isg20,5.927724038943633e-05
1995,Isg20l2,5.076032734723867e-05
1996,Islr,6.713968844069781e-05
1997,Itch,4.6745438719853036e-05
1998,Itfg1,0.00010907402482714564
1999,Itfg3,6.578935533376792e-05
2000,Itga1,6.452279067459823e-05
2001,Itga11,2.108669222802285e-05
2002,Itga4,3.4583624479057716e-05
2003,Itga5,9.782634526979672e-05
2004,Itga6,0.00011308274989072681
2005,Itga7,2.90637719192414e-05
2006,Itgav,5.219583412195501e-05
2007,Itgb1,0.0018895637311546539
2008,Itgb1bp1,3.6147456064662053e-05
2009,Itgb2,3.838755242792595e-05
2010,Itgb5,8.605229257303911e-05
2011,Itih5,3.121308517878876e-05
2012,Itm2a,0.0007962284453619569
2013,Itm2b,0.00020104254134992947
2014,Itm2c,9.515441403109899e-05
2015,Itpkb,5.645337465702963e-05
2016,Itpkc,0.0001400597730491653
2017,Itpr2,4.800378306083307e-05
2018,Itprip,0.0001583167867606532
2019,Itpripl1,0.0001406694725157186
2020,Itpripl2,5.001089570292405e-05
2021,Itsn2,7.243082599768909e-05
2022,Ivd,3.1170906301456634e-05
2023,Ivns1abp,0.00065705430264429
2024,Iws1,4.091149957750555e-05
2025,Jag1,4.6191919474212554e-05
2026,Jak1,0.00022350426185506383
2027,Jak2,6.68533846971754e-05
2028,Jam2,0.00011218807434517568
2029,Jam3,3.184564652246534e-05
2030,Jarid2,6.986892319502524e-05
2031,Jazf1,2.713668450358921e-05
2032,Jhdm1d,5.378485508781907e-05
2033,Jmjd1c,0.000384380184414561
2034,Jmjd6,3.5878396909154196e-05
2035,Jmy,6.291257538090852e-05
2036,Josd2,1.902399956006609e-05
2037,Jtb,3.785434732801631e-05
2038,Jun,8.603487535534184e-05
2039,Junb,0.00013145639658024467
2040,Jund,0.0038476117150108634
2041,Jup,8.395743573062303e-05
2042,Kank3,6.859349857547526e-05
2043,Kars,7.00187249850594e-05
2044,Katna1,3.957147532104617e-05
2045,Kazald1,4.398055507985307e-05
2046,Kbtbd2,0.00011464746091632227
2047,Kcna5,7.353143597462635e-05
2048,Kcnb1,3.60711725917015e-05
2049,Kcnq1ot1,0.00012457272217882972
2050,Kctd12,0.000126689214317876
2051,Kctd20,6.28123154439348e-05
2052,Kdelr1,0.00010715691498384053
2053,Kdelr2,0.00010355550068188623
2054,Kdm1a,0.00010922985012483387
2055,Kdm2a,6.189862925986818e-05
2056,Kdm5a,0.00039002083732873015
2057,Kdm5b,3.7334615602156584e-05
2058,Kdm6a,2.321917399487762e-05
2059,Kdm6b,0.002734219702429598
2060,Kdr,3.142639004118249e-05
2061,Khdrbs1,0.0007275831732440714
2062,Kidins220,2.702662193866921e-05
2063,Kif1b,6.922244722316055e-05
2064,Kif5b,0.0006502203760666233
2065,Kitl,0.00010101014672143106
2066,Klc1,8.560193970464675e-05
2067,Klf10,0.0002658198515996671
2068,Klf13,0.00021125745835287463
2069,Klf16,2.789000318940259e-05
2070,Klf2,9.787340003548223e-05
2071,Klf3,4.7125327796571706e-05
2072,Klf4,7.397762128353574e-05
2073,Klf5,3.4056227145678664e-05
2074,Klf6,0.00011267962625023451
2075,Klf7,5.0255127166327604e-05
2076,Klf9,0.00012762044380581553
2077,Klhl13,1.9430373227918052e-05
2078,Klhl24,8.267419983082841e-05
2079,Klhl6,1.5065409105694326e-05
2080,Klhl9,5.093197955323559e-05
2081,Kpna1,4.181091297561182e-05
2082,Kpna2,8.6474329013537e-05
2083,Kpna4,5.973384628110553e-05
2084,Kpnb1,7.111395536311283e-05
2085,Kras,7.767225398584211e-05
2086,Krit1,6.041508786149446e-05
2087,Krt1,0.00012654719521697927
2088,Krt10,0.00011506308271780134
2089,Krt13,9.266498482936756e-05
2090,Krt14,0.0021186194276509866
2091,Krt15,0.00016660020470214273
2092,Krt17,0.00014051736598848824
2093,Krt18,3.9444034189613106e-05
2094,Krt19,6.425868999697001e-05
2095,Krt5,0.00010562142154483192
2096,Krt6a,0.0001581746213962401
2097,Krt7,7.841032787194501e-05
2098,Krt8,4.3879284683220436e-05
2099,Krtcap2,8.475658110777736e-05
2100,Krtdap,6.709405637582433e-05
2101,Kti12,8.432616915578284e-05
2102,Ktn1,0.00018688686073314815
2103,Lama4,8.158985677426034e-05
2104,Lama5,4.1524474805843017e-05
2105,Lamb1,2.1748515570823666e-05
2106,Lamb2,6.556925226251246e-05
2107,Lamc1,7.471846877278137e-05
2108,Lamp1,0.0011752640084287968
2109,Lamp2,0.0005489537959161479
2110,Lamtor2,0.00010230687805737932
2111,Lancl1,2.3509601447929426e-05
2112,Laptm4a,0.00043832978117141564
2113,Laptm5,0.0007485898129094046
2114,Larp1,2.8040890380541444e-05
2115,Larp4,6.80071657484109e-05
2116,Larp6,5.777871056181675e-05
2117,Lars,1.977247475812135e-05
2118,Lars2,0.013113480290772682
2119,Lasp1,6.800949157505425e-05
2120,Lass2,0.00026193633901986724
2121,Lass4,8.186118646705037e-05
2122,Lass5,2.7239371928235176e-05
2123,Lats2,3.868398395813191e-05
2124,Lbh,2.9216290573666822e-05
2125,Lbp,3.9988175067671125e-05
2126,Lbr,7.628329148241403e-05
2127,Lck,9.056805128665308e-05
2128,Lcp1,0.00028246381782428875
2129,Ldha,9.063155119984592e-05
2130,Ldhb,8.637542978757746e-05
2131,Lemd2,4.896842347890064e-05
2132,Leng8,0.00011310065619088594
2133,Leprel2,7.91515232576838e-06
2134,Leprot,3.5286693588820364e-05
2135,Leprotl1,3.7147170903044126e-05
2136,Letm1,0.0001490755313488591
2137,Letm2,5.0519922060785995e-05
2138,Letmd1,5.376270274602696e-05
2139,Lgals1,0.00011463452292350651
2140,Lgals3,0.0002012764676409162
